34.95526	69.23559	59.10612	0.523598	0.083118	0.083118
34.52274	69.23559	59.10646	0.523598	0.083138	0.083138
34.41460	67.39732	57.26822	0.523598	0.083138	0.083138
34.03615	67.39732	57.26833	0.523598	0.083138	0.083138
33.65769	67.39732	57.26834	0.523598	0.083128	0.083128
33.22517	64.56818	54.43914	0.523598	0.083118	0.083118
33.06297	64.56818	54.43914	0.523598	0.083118	0.083118
32.68451	64.56818	54.43894	0.523598	0.083098	0.083098
32.30604	63.17997	53.05051	0.523598	0.083078	0.083078
32.19791	63.17997	53.05048	0.523598	0.083078	0.083078
31.87349	63.17997	53.05020	0.523598	0.083058	0.083058
31.49500	61.73819	51.60810	0.523598	0.083038	0.083038
31.11647	61.73819	51.60760	0.523598	0.083018	0.083018
31.00832	61.73819	51.60738	0.523598	0.083008	0.083008
30.35932	58.92611	48.79456	0.523598	0.082968	0.082968
30.25115	58.92611	48.79444	0.523598	0.082958	0.082958
29.81846	58.92611	48.79401	0.523598	0.082928	0.082928
29.71028	58.43842	48.30629	0.523598	0.082928	0.082928
** PERIOD **
29.27757	58.43842	48.30586	0.523598	0.082898	0.082898
28.89893	58.43842	48.30539	0.523598	0.082868	0.082868
28.79073	56.14908	46.01590	0.523598	0.082858	0.082858
28.41206	56.14908	46.01551	0.523598	0.082838	0.082838
27.97926	56.14908	46.01501	0.523598	0.082808	0.082808
27.60054	53.31766	43.18312	0.523598	0.082778	0.082778
27.22179	53.31766	43.18275	0.523598	0.082758	0.082758
27.16769	53.31766	43.18272	0.523598	0.082758	0.082758
26.73481	52.12646	41.99104	0.523598	0.082728	0.082728
26.35603	52.12646	41.99068	0.523598	0.082708	0.082708
26.03132	52.12646	41.99024	0.523598	0.082678	0.082678
25.92308	50.59323	40.45696	0.523598	0.082678	0.082678
25.54424	50.59323	40.45650	0.523598	0.082648	0.082648
25.16538	50.59323	40.45609	0.523598	0.082628	0.082628
24.89475	48.17580	38.03830	0.523598	0.082608	0.082608
24.40756	48.17580	38.03777	0.523598	0.082598	0.082598
24.24516	48.17580	38.03775	0.523598	0.082608	0.082608
23.81203	45.91956	35.78158	0.523598	0.082638	0.082638
23.70376	45.91956	35.78165	0.523598	0.082648	0.082648
23.43304	45.91956	35.78181	0.523598	0.082668	0.082668
23.32476	45.93691	35.79925	0.523598	0.082678	0.082678
22.94576	45.93691	35.79933	0.523598	0.082698	0.082698
22.56673	45.93691	35.79953	0.523598	0.082728	0.082728
22.13356	42.38237	32.24545	0.523598	0.082778	0.082778
22.07941	42.38237	32.24556	0.523598	0.082788	0.082788
21.70039	42.38237	32.24625	0.523598	0.082848	0.082848
21.26723	41.19029	31.05492	0.523598	0.082898	0.082898
20.83412	41.19029	31.05549	0.523598	0.082918	0.082918
20.72585	41.19029	31.05568	0.523598	0.082928	0.082928
20.34692	39.26005	29.12558	0.523598	0.082918	0.082918
19.96801	39.26005	29.12543	0.523598	0.082898	0.082898
19.58910	39.26005	29.12515	0.523598	0.082868	0.082868
19.48084	37.61817	27.48327	0.523598	0.082868	0.082868
19.10194	37.61817	27.48283	0.523598	0.082828	0.082828
18.66888	37.61817	27.48228	0.523598	0.082778	0.082778
18.50648	35.48910	25.35298	0.523598	0.082758	0.082758
18.18169	35.48910	25.35257	0.523598	0.082718	0.082718
17.80276	35.48910	25.35212	0.523598	0.082668	0.082668
17.42384	33.14336	23.00565	0.523598	0.082618	0.082618
17.15314	33.14336	23.00507	0.523598	0.082578	0.082578
17.04486	33.14336	23.00491	0.523598	0.082568	0.082568
16.55759	31.77127	21.63189	0.523598	0.082508	0.082508
16.17857	31.77127	21.63123	0.523598	0.082468	0.082468
15.96195	31.77127	21.63078	0.523598	0.082438	0.082438
15.42040	29.04571	18.90434	0.523598	0.082388	0.082388
15.20377	29.04571	18.90388	0.523598	0.082358	0.082358
14.77045	29.04571	18.90319	0.523598	0.082318	0.082318
14.39128	27.16727	17.02411	0.523598	0.082278	0.082278
14.28294	27.16727	17.02393	0.523598	0.082268	0.082268
13.90372	27.16727	17.02337	0.523598	0.082238	0.082238
** PERIOD **
13.52449	25.70420	15.55964	0.523598	0.082198	0.082198
13.09103	25.70420	15.55896	0.523598	0.082158	0.082158
13.03685	25.70420	15.55892	0.523598	0.082158	0.082158
12.60336	23.77156	13.62555	0.523598	0.082118	0.082118
12.22401	23.77156	13.62491	0.523598	0.082088	0.082088
11.89883	23.77156	13.62431	0.523598	0.082058	0.082058
11.79044	22.32593	12.17848	0.523598	0.082048	0.082048
11.35680	22.32593	12.17769	0.523598	0.082008	0.082008
10.97733	22.32593	12.17706	0.523598	0.081978	0.081978
10.59783	19.30829	9.158828	0.523598	0.081948	0.081948
10.48940	19.30829	9.158651	0.523598	0.081938	0.081938
9.784523	19.30829	9.157716	0.523598	0.081878	0.081878
9.676071	17.91565	7.764928	0.523598	0.081868	0.081868
9.296486	17.91565	7.764338	0.523598	0.081828	0.081828
8.916870	17.91565	7.763813	0.523598	0.081808	0.081808
8.862633	16.46944	6.317553	0.523598	0.081808	0.081808
8.428734	16.46944	6.317572	0.523598	0.081848	0.081848
